timestamp,county,lat,lon,country,deaths,infected
2020-03-19T00:00:00.000Z,LK Bamberg,49.893428617,10.8836637829,Bayern,0,14
2020-03-20T00:00:00.000Z,LK Bamberg,49.893428617,10.8836637829,Bayern,0,1
2020-03-10T00:00:00.000Z,LK Barnim,52.8232279789,13.7037311303,Brandenburg,0,2
2020-03-11T00:00:00.000Z,LK Barnim,52.8232279789,13.7037311303,Brandenburg,0,2
2020-03-12T00:00:00.000Z,LK Barnim,52.8232279789,13.7037311303,Brandenburg,0,3
2020-03-13T00:00:00.000Z,LK Barnim,52.8232279789,13.7037311303,Brandenburg,0,2
2020-03-15T00:00:00.000Z,LK Barnim,52.8232279789,13.7037311303,Brandenburg,0,5
2020-03-16T00:00:00.000Z,LK Barnim,52.8232279789,13.7037311303,Brandenburg,0,4
2020-03-17T00:00:00.000Z,LK Barnim,52.8232279789,13.7037311303,Brandenburg,0,3
2020-03-18T00:00:00.000Z,LK Barnim,52.8232279789,13.7037311303,Brandenburg,0,2
2020-03-19T00:00:00.000Z,LK Barnim,52.8232279789,13.7037311303,Brandenburg,0,6
2020-03-06T00:00:00.000Z,LK Bautzen,51.2689135848,14.2310085239,Sachsen,0,1
2020-03-08T00:00:00.000Z,LK Bautzen,51.2689135848,14.2310085239,Sachsen,0,4
2020-03-10T00:00:00.000Z,LK Bautzen,51.2689135848,14.2310085239,Sachsen,0,5
2020-03-11T00:00:00.000Z,LK Bautzen,51.2689135848,14.2310085239,Sachsen,0,1
2020-03-12T00:00:00.000Z,LK Bautzen,51.2689135848,14.2310085239,Sachsen,0,2
2020-03-13T00:00:00.000Z,LK Bautzen,51.2689135848,14.2310085239,Sachsen,0,1
2020-03-14T00:00:00.000Z,LK Bautzen,51.2689135848,14.2310085239,Sachsen,0,1
2020-03-15T00:00:00.000Z,LK Bautzen,51.2689135848,14.2310085239,Sachsen,0,1
2020-03-16T00:00:00.000Z,LK Bautzen,51.2689135848,14.2310085239,Sachsen,0,1
2020-03-17T00:00:00.000Z,LK Bautzen,51.2689135848,14.2310085239,Sachsen,0,10
2020-03-18T00:00:00.000Z,LK Bautzen,51.2689135848,14.2310085239,Sachsen,0,11
2020-03-19T00:00:00.000Z,LK Bautzen,51.2689135848,14.2310085239,Sachsen,0,5
2020-03-20T00:00:00.000Z,LK Bautzen,51.2689135848,14.2310085239,Sachsen,0,7
2020-03-10T00:00:00.000Z,LK Bayreuth,49.8837610883,11.5551557567,Bayern,0,4
2020-03-12T00:00:00.000Z,LK Bayreuth,49.8837610883,11.5551557567,Bayern,0,1
2020-03-16T00:00:00.000Z,LK Bayreuth,49.8837610883,11.5551557567,Bayern,0,1
2020-03-17T00:00:00.000Z,LK Bayreuth,49.8837610883,11.5551557567,Bayern,0,1
2020-03-18T00:00:00.000Z,LK Bayreuth,49.8837610883,11.5551557567,Bayern,0,2
2020-03-19T00:00:00.000Z,LK Bayreuth,49.8837610883,11.5551557567,Bayern,0,5
2020-03-20T00:00:00.000Z,LK Bayreuth,49.8837610883,11.5551557567,Bayern,0,6
2020-03-12T00:00:00.000Z,LK Berchtesgadener Land,47.6984724021,12.9018660877,Bayern,0,1
2020-03-16T00:00:00.000Z,LK Berchtesgadener Land,47.6984724021,12.9018660877,Bayern,0,4
2020-03-17T00:00:00.000Z,LK Berchtesgadener Land,47.6984724021,12.9018660877,Bayern,0,1
2020-03-03T00:00:00.000Z,LK Bergstraße,49.6177012221,8.66011611597,Hessen,0,1
2020-03-09T00:00:00.000Z,LK Bergstraße,49.6177012221,8.66011611597,Hessen,0,1
2020-03-10T00:00:00.000Z,LK Bergstraße,49.6177012221,8.66011611597,Hessen,0,1
2020-03-11T00:00:00.000Z,LK Bergstraße,49.6177012221,8.66011611597,Hessen,0,1
2020-03-12T00:00:00.000Z,LK Bergstraße,49.6177012221,8.66011611597,Hessen,0,1
2020-03-16T00:00:00.000Z,LK Bergstraße,49.6177012221,8.66011611597,Hessen,0,12
2020-03-17T00:00:00.000Z,LK Bergstraße,49.6177012221,8.66011611597,Hessen,0,6
2020-03-18T00:00:00.000Z,LK Bergstraße,49.6177012221,8.66011611597,Hessen,0,4
2020-03-19T00:00:00.000Z,LK Bergstraße,49.6177012221,8.66011611597,Hessen,0,7
2020-03-20T00:00:00.000Z,LK Bergstraße,49.6177012221,8.66011611597,Hessen,0,4
2020-03-10T00:00:00.000Z,LK Bernkastel-Wittlich,49.924645182,6.96721862193,Rheinland-Pfalz,0,1
2020-03-11T00:00:00.000Z,LK Bernkastel-Wittlich,49.924645182,6.96721862193,Rheinland-Pfalz,0,3
2020-03-12T00:00:00.000Z,LK Bernkastel-Wittlich,49.924645182,6.96721862193,Rheinland-Pfalz,0,1
2020-03-16T00:00:00.000Z,LK Bernkastel-Wittlich,49.924645182,6.96721862193,Rheinland-Pfalz,0,1
2020-03-17T00:00:00.000Z,LK Bernkastel-Wittlich,49.924645182,6.96721862193,Rheinland-Pfalz,0,1
2020-03-18T00:00:00.000Z,LK Bernkastel-Wittlich,49.924645182,6.96721862193,Rheinland-Pfalz,0,2
2020-03-19T00:00:00.000Z,LK Bernkastel-Wittlich,49.924645182,6.96721862193,Rheinland-Pfalz,0,6
2020-03-20T00:00:00.000Z,LK Bernkastel-Wittlich,49.924645182,6.96721862193,Rheinland-Pfalz,0,3
2020-03-06T00:00:00.000Z,LK Biberach,48.1075826288,9.77425436647,Baden-Württemberg,0,2
2020-03-07T00:00:00.000Z,LK Biberach,48.1075826288,9.77425436647,Baden-Württemberg,0,1
2020-03-11T00:00:00.000Z,LK Biberach,48.1075826288,9.77425436647,Baden-Württemberg,0,1
2020-03-12T00:00:00.000Z,LK Biberach,48.1075826288,9.77425436647,Baden-Württemberg,0,1
2020-03-16T00:00:00.000Z,LK Biberach,48.1075826288,9.77425436647,Baden-Württemberg,0,6
2020-03-17T00:00:00.000Z,LK Biberach,48.1075826288,9.77425436647,Baden-Württemberg,0,9
2020-03-18T00:00:00.000Z,LK Biberach,48.1075826288,9.77425436647,Baden-Württemberg,0,25
2020-03-16T00:00:00.000Z,LK Birkenfeld,49.7125403895,7.27765459793,Rheinland-Pfalz,0,1
2020-03-17T00:00:00.000Z,LK Birkenfeld,49.7125403895,7.27765459793,Rheinland-Pfalz,0,1
2020-03-18T00:00:00.000Z,LK Birkenfeld,49.7125403895,7.27765459793,Rheinland-Pfalz,0,2
2020-03-19T00:00:00.000Z,LK Birkenfeld,49.7125403895,7.27765459793,Rheinland-Pfalz,0,1
2020-03-07T00:00:00.000Z,LK Bitburg-Prüm,50.0621597731,6.41012996519,Rheinland-Pfalz,0,1
2020-03-12T00:00:00.000Z,LK Bitburg-Prüm,50.0621597731,6.41012996519,Rheinland-Pfalz,0,3
2020-03-13T00:00:00.000Z,LK Bitburg-Prüm,50.0621597731,6.41012996519,Rheinland-Pfalz,0,2
2020-03-14T00:00:00.000Z,LK Bitburg-Prüm,50.0621597731,6.41012996519,Rheinland-Pfalz,0,6
2020-03-15T00:00:00.000Z,LK Bitburg-Prüm,50.0621597731,6.41012996519,Rheinland-Pfalz,0,3
2020-03-16T00:00:00.000Z,LK Bitburg-Prüm,50.0621597731,6.41012996519,Rheinland-Pfalz,0,5
2020-03-17T00:00:00.000Z,LK Bitburg-Prüm,50.0621597731,6.41012996519,Rheinland-Pfalz,0,2
2020-03-18T00:00:00.000Z,LK Bitburg-Prüm,50.0621597731,6.41012996519,Rheinland-Pfalz,0,7
2020-03-19T00:00:00.000Z,LK Bitburg-Prüm,50.0621597731,6.41012996519,Rheinland-Pfalz,0,2
2020-03-20T00:00:00.000Z,LK Bitburg-Prüm,50.0621597731,6.41012996519,Rheinland-Pfalz,0,2
2020-03-04T00:00:00.000Z,LK Bodenseekreis,47.7334602866,9.40077001359,Baden-Württemberg,0,1
2020-03-11T00:00:00.000Z,LK Bodenseekreis,47.7334602866,9.40077001359,Baden-Württemberg,0,3
2020-03-12T00:00:00.000Z,LK Bodenseekreis,47.7334602866,9.40077001359,Baden-Württemberg,0,4
2020-03-13T00:00:00.000Z,LK Bodenseekreis,47.7334602866,9.40077001359,Baden-Württemberg,0,5
2020-03-14T00:00:00.000Z,LK Bodenseekreis,47.7334602866,9.40077001359,Baden-Württemberg,0,9
2020-03-15T00:00:00.000Z,LK Bodenseekreis,47.7334602866,9.40077001359,Baden-Württemberg,0,7
2020-03-16T00:00:00.000Z,LK Bodenseekreis,47.7334602866,9.40077001359,Baden-Württemberg,0,1
2020-03-17T00:00:00.000Z,LK Bodenseekreis,47.7334602866,9.40077001359,Baden-Württemberg,0,9
2020-03-18T00:00:00.000Z,LK Bodenseekreis,47.7334602866,9.40077001359,Baden-Württemberg,0,23
2020-03-19T00:00:00.000Z,LK Bodenseekreis,47.7334602866,9.40077001359,Baden-Württemberg,0,8
2020-03-20T00:00:00.000Z,LK Bodenseekreis,47.7334602866,9.40077001359,Baden-Württemberg,0,1
2020-03-02T00:00:00.000Z,LK Borken,51.9613198354,6.89961561244,Nordrhein-Westfalen,0,1
2020-03-05T00:00:00.000Z,LK Borken,51.9613198354,6.89961561244,Nordrhein-Westfalen,0,4
2020-03-09T00:00:00.000Z,LK Borken,51.9613198354,6.89961561244,Nordrhein-Westfalen,0,1
2020-03-10T00:00:00.000Z,LK Borken,51.9613198354,6.89961561244,Nordrhein-Westfalen,0,2
2020-03-11T00:00:00.000Z,LK Borken,51.9613198354,6.89961561244,Nordrhein-Westfalen,0,3
2020-03-12T00:00:00.000Z,LK Borken,51.9613198354,6.89961561244,Nordrhein-Westfalen,0,4
2020-03-13T00:00:00.000Z,LK Borken,51.9613198354,6.89961561244,Nordrhein-Westfalen,0,14
2020-03-14T00:00:00.000Z,LK Borken,51.9613198354,6.89961561244,Nordrhein-Westfalen,0,10
2020-03-15T00:00:00.000Z,LK Borken,51.9613198354,6.89961561244,Nordrhein-Westfalen,0,15
2020-03-16T00:00:00.000Z,LK Borken,51.9613198354,6.89961561244,Nordrhein-Westfalen,0,44
2020-03-17T00:00:00.000Z,LK Borken,51.9613198354,6.89961561244,Nordrhein-Westfalen,0,28
2020-03-18T00:00:00.000Z,LK Borken,51.9613198354,6.89961561244,Nordrhein-Westfalen,0,5
2020-02-26T00:00:00.000Z,LK Breisgau-Hochschwarzwald,47.9249093559,7.92494089685,Baden-Württemberg,0,1
2020-02-28T00:00:00.000Z,LK Breisgau-Hochschwarzwald,47.9249093559,7.92494089685,Baden-Württemberg,0,1
2020-03-04T00:00:00.000Z,LK Breisgau-Hochschwarzwald,47.9249093559,7.92494089685,Baden-Württemberg,0,1
2020-03-05T00:00:00.000Z,LK Breisgau-Hochschwarzwald,47.9249093559,7.92494089685,Baden-Württemberg,0,1
2020-03-06T00:00:00.000Z,LK Breisgau-Hochschwarzwald,47.9249093559,7.92494089685,Baden-Württemberg,0,1
2020-03-07T00:00:00.000Z,LK Breisgau-Hochschwarzwald,47.9249093559,7.92494089685,Baden-Württemberg,0,1
2020-03-09T00:00:00.000Z,LK Breisgau-Hochschwarzwald,47.9249093559,7.92494089685,Baden-Württemberg,0,3
2020-03-10T00:00:00.000Z,LK Breisgau-Hochschwarzwald,47.9249093559,7.92494089685,Baden-Württemberg,0,1
2020-03-11T00:00:00.000Z,LK Breisgau-Hochschwarzwald,47.9249093559,7.92494089685,Baden-Württemberg,0,5
2020-03-12T00:00:00.000Z,LK Breisgau-Hochschwarzwald,47.9249093559,7.92494089685,Baden-Württemberg,0,7
2020-03-13T00:00:00.000Z,LK Breisgau-Hochschwarzwald,47.9249093559,7.92494089685,Baden-Württemberg,0,5
2020-03-14T00:00:00.000Z,LK Breisgau-Hochschwarzwald,47.9249093559,7.92494089685,Baden-Württemberg,0,15
2020-03-15T00:00:00.000Z,LK Breisgau-Hochschwarzwald,47.9249093559,7.92494089685,Baden-Württemberg,0,2
2020-03-16T00:00:00.000Z,LK Breisgau-Hochschwarzwald,47.9249093559,7.92494089685,Baden-Württemberg,0,15
2020-03-17T00:00:00.000Z,LK Breisgau-Hochschwarzwald,47.9249093559,7.92494089685,Baden-Württemberg,0,27
2020-03-18T00:00:00.000Z,LK Breisgau-Hochschwarzwald,47.9249093559,7.92494089685,Baden-Württemberg,0,32
2020-03-19T00:00:00.000Z,LK Breisgau-Hochschwarzwald,47.9249093559,7.92494089685,Baden-Württemberg,0,15
2020-03-10T00:00:00.000Z,LK Burgenlandkreis,51.1472256333,11.8834224288,Sachsen-Anhalt,0,1
2020-03-13T00:00:00.000Z,LK Burgenlandkreis,51.1472256333,11.8834224288,Sachsen-Anhalt,0,1
2020-03-16T00:00:00.000Z,LK Burgenlandkreis,51.1472256333,11.8834224288,Sachsen-Anhalt,0,4
